id	target_verse	token
 019115014004	019113022	add
 019115014005	019113022	blessings
 019115014006	019113022	upon
 019115014007	019113022	you
 019115014008	019113022	:
 019115014009	019113022	upon
 019115014010	019113022	you
 019115014011	019113022	,
 019115014012	019113022	and
 019115014013	019113022	upon
 019115014014	019113022	your
 019115014015	019113022	children
 019115014016	019113022	.
 019115015001	019113023	blessed
 019115015002	019113023	be
 019115015003	019113023	you
 019115015004	019113023	of
 019115015005	019113023	the
 019115015006	019113023	lord
 019115015007	019113023	,
 019115015008	019113023	who
 019115015009	019113023	made
 019115015010	019113023	heaven
 019115015011	019113023	and
 019115015012	019113023	earth
 019115015013	019113023	.
 019115016001	019113024	the
 019115016002	019113024	heaven
 019115016003	019113024	of
 019115016004	019113024	heaven
 019115016005	019113024	is
 019115016006	019113024	the
 019115016007	019113024	lord’s
 019115016008	019113024	:
 019115016009	019113024	but
 019115016010	019113024	the
 019115016011	019113024	earth
 019115016012	019113024	he
 019115016013	019113024	has
 019115016014	019113024	given
 019115016015	019113024	to
 019115016016	019113024	the
 019115016017	019113024	children
 019115016018	019113024	of
 019115016019	019113024	men
 019115016020	019113024	.
 019115017001	019113025	the
 019115017002	019113025	dead
 019115017003	019113025	shall
 019115017004	019113025	not
 019115017005	019113025	praise
 019115017006	019113025	thee
 019115017007	019113025	,
 019115017008	019113025	o
 019115017009	019113025	lord
 019115017010	019113025	:
 019115017011	019113025	nor
 019115017012	019113025	any
 019115017013	019113025	of
 019115017014	019113025	them
 019115017015	019113025	that
 019115017016	019113025	go
 019115017017	019113025	down
 019115017018	019113025	to
 019115017019	019113025	hell
 019115017020	019113025	.
 019115018001	019113026	but
 019115018002	019113026	we
 019115018003	019113026	that
 019115018004	019113026	live
 019115018005	019113026	bless
 019115018006	019113026	the
 019115018007	019113026	lord
 019115018008	019113026	:
 019115018009	019113026	from
 019115018010	019113026	this
 019115018011	019113026	time
 019115018012	019113026	now
 019115018013	019113026	and
 019115018014	019113026	for
 019115018015	019113026	ever
 019115018016	019113026	.
 019116001001	019114001	i
 019116001002	019114001	have
 019116001003	019114001	loved
 019116001004	019114001	,
 019116001005	019114001	because
 019116001006	019114001	the
 019116001007	019114001	lord
 019116001008	019114001	will
 019116001009	019114001	hear
 019116001010	019114001	the
 019116001011	019114001	voice
 019116001012	019114001	of
 019116001013	019114001	my
 019116001014	019114001	prayer
 019116001015	019114001	.
 019116002001	019114002	because
 019116002002	019114002	he
 019116002003	019114002	hath
 019116002004	019114002	inclined
 019116002005	019114002	his
 019116002006	019114002	ear
 019116002007	019114002	unto
 019116002008	019114002	me
 019116002009	019114002	:
 019116002010	019114002	and
 019116002011	019114002	in
 019116002012	019114002	my
 019116002013	019114002	days
 019116002014	019114002	i
 019116002015	019114002	will
 019116002016	019114002	call
 019116002017	019114002	upon
 019116002018	019114002	him
 019116002019	019114002	.
 019116003001	019114003	the
 019116003002	019114003	sorrows
 019116003003	019114003	of
 019116003004	019114003	death
 019116003005	019114003	have
 019116003006	019114003	encompassed
 019116003007	019114003	me
 019116003008	019114003	:
 019116003009	019114003	and
 019116003010	019114003	the
 019116003011	019114003	perils
 019116003012	019114003	of
 019116003013	019114003	hell
 019116003014	019114003	have
 019116003015	019114003	found
 019116003016	019114003	me
 019116003017	019114003	.
 019116003018	019114003	i
 019116003019	019114003	met
 019116003020	019114003	with
 019116003021	019114003	trouble
 019116003022	019114003	and
 019116003023	019114003	sorrow
 019116003024	019114003	:
 019116004001	019114004	and
 019116004002	019114004	i
 019116004003	019114004	called
 019116004004	019114004	upon
 019116004005	019114004	the
 019116004006	019114004	name
 019116004007	019114004	of
 019116004008	019114004	the
 019116004009	019114004	lord
 019116004010	019114004	.
 019116004011	019114004	o
 019116004012	019114004	lord
 019116004013	019114004	,
 019116004014	019114004	deliver
 019116004015	019114004	my
 019116004016	019114004	soul
 019116004017	019114004	.
 019116005001	019114005	the
 019116005002	019114005	lord
 019116005003	019114005	is
 019116005004	019114005	merciful
 019116005005	019114005	and
 019116005006	019114005	just
 019116005007	019114005	,
 019116005008	019114005	and
 019116005009	019114005	our
 019116005010	019114005	god
 019116005011	019114005	sheweth
 019116005012	019114005	mercy
 019116005013	019114005	.
 019116006001	019114006	the
 019116006002	019114006	lord
 019116006003	019114006	is
 019116006004	019114006	the
 019116006005	019114006	keeper
 019116006006	019114006	of
 019116006007	019114006	little
 019116006008	019114006	ones
 019116006009	019114006	:
 019116006010	019114006	i
 019116006011	019114006	was
 019116006012	019114006	little
 019116006013	019114006	and
 019116006014	019114006	he
 019116006015	019114006	delivered
 019116006016	019114006	me
 019116006017	019114006	.
 019116007001	019114007	turn
 019116007002	019114007	,
 019116007003	019114007	o
 019116007004	019114007	my
 019116007005	019114007	soul
 019116007006	019114007	,
 019116007007	019114007	into
 019116007008	019114007	thy
 019116007009	019114007	rest
 019116007010	019114007	:
 019116007011	019114007	for
 019116007012	019114007	the
 019116007013	019114007	lord
 019116007014	019114007	hath
 019116007015	019114007	been
 019116007016	019114007	bountiful
 019116007017	019114007	to
 019116007018	019114007	thee
 019116007019	019114007	.
 019116008001	019114008	for
 019116008002	019114008	he
 019116008003	019114008	hath
 019116008004	019114008	delivered
 019116008005	019114008	my
 019116008006	019114008	soul
 019116008007	019114008	from
 019116008008	019114008	death
 019116008009	019114008	:
 019116008010	019114008	my
 019116008011	019114008	eyes
 019116008012	019114008	from
 019116008013	019114008	tears
 019116008014	019114008	,
 019116008015	019114008	my
 019116008016	019114008	feet
 019116008017	019114008	from
 019116008018	019114008	falling
 019116008019	019114008	.
 019116009001	019114009	i
 019116009002	019114009	will
 019116009003	019114009	please
 019116009004	019114009	the
 019116009005	019114009	lord
 019116009006	019114009	in
 019116009007	019114009	the
 019116009008	019114009	land
 019116009009	019114009	of
 019116009010	019114009	the
 019116009011	019114009	living
 019116009012	019114009	.
 019115001001	019115001	i
 019115001002	019115001	have
 019115001003	019115001	believed
 019115001004	019115001	,
 019115001005	019115001	therefore
 019115001006	019115001	have
 019115001007	019115001	i
 019115001008	019115001	spoken
 019115001009	019115001	;
 019115001010	019115001	but
 019115001011	019115001	i
 019115001012	019115001	have
 019115001013	019115001	been
 019115001014	019115001	humbled
 019115001015	019115001	exceedingly
 019115001016	019115001	.
 019115002001	019115002	i
 019115002002	019115002	said
 019115002003	019115002	in
 019115002004	019115002	my
 019115002005	019115002	excess
 019115002006	019115002	:
 019115002007	019115002	every
 019115002008	019115002	man
 019115002009	019115002	is
 019115002010	019115002	a
 019115002011	019115002	liar
 019115002012	019115002	.
 019115003001	019115003	what
 019115003002	019115003	shall
 019115003003	019115003	i
 019115003004	019115003	render
 019115003005	019115003	to
 019115003006	019115003	the
 019115003007	019115003	lord
 019115003008	019115003	,
 019115003009	019115003	for
 019115003010	019115003	all
 019115003011	019115003	the
 019115003012	019115003	things
 019115003013	019115003	he
 019115003014	019115003	hath
 019115003015	019115003	rendered
 019115003016	019115003	unto
 019115003017	019115003	me
 019115003018	019115003	?
 019115004001	019115004	i
 019115004002	019115004	will
 019115004003	019115004	take
 019115004004	019115004	the
 019115004005	019115004	chalice
 019115004006	019115004	of
 019115004007	019115004	salvation
 019115004008	019115004	;
 019115004009	019115004	and
 019115004010	019115004	i
 019115004011	019115004	will
 019115004012	019115004	call
 019115004013	019115004	upon
 019115004014	019115004	the
 019115004015	019115004	name
 019115004016	019115004	of
 019115004017	019115004	the
 019115004018	019115004	lord
 019115004019	019115004	.
 019115005001	019115005	i
 019115005002	019115005	will
 019115005003	019115005	pay
 019115005004	019115005	my
 019115005005	019115005	vows
 019115005006	019115005	to
 019115005007	019115005	the
 019115005008	019115005	lord
 019115005009	019115005	before
 019115005010	019115005	all
 019115005011	019115005	his
 019115005012	019115005	people
 019115005013	019115005	:
 019115006001	019115006	precious
 019115006002	019115006	in
 019115006003	019115006	the
 019115006004	019115006	sight
 019115006005	019115006	of
 019115006006	019115006	the
 019115006007	019115006	lord
 019115006008	019115006	is
 019115006009	019115006	the
 019115006010	019115006	death
 019115006011	019115006	of
 019115006012	019115006	his
 019115006013	019115006	saints
 019115006014	019115006	.
 019115007001	019115007	o
 019115007002	019115007	lord
 019115007003	019115007	,
 019115007004	019115007	for
 019115007005	019115007	i
 019115007006	019115007	am
 019115007007	019115007	thy
 019115007008	019115007	servant
 019115007009	019115007	:
 019115007010	019115007	i
 019115007011	019115007	am
 019115007012	019115007	thy
 019115007013	019115007	servant
 019115007014	019115007	,
 019115007015	019115007	and
 019115007016	019115007	the
 019115007017	019115007	son
 019115007018	019115007	of
 019115007019	019115007	thy
 019115007020	019115007	handmaid
 019115007021	019115007	.
 019115007022	019115007	thou
 019115007023	019115007	hast
 019115007024	019115007	broken
 019115007025	019115007	my
 019115007026	019115007	bonds
 019115007027	019115007	:
 019115008001	019115008	i
 019115008002	019115008	will
 019115008003	019115008	sacrifice
 019115008004	019115008	to
 019115008005	019115008	thee
 019115008006	019115008	the
 019115008007	019115008	sacrifice
 019115008008	019115008	of
 019115008009	019115008	praise
 019115008010	019115008	,
 019115008011	019115008	and
 019115008012	019115008	i
 019115008013	019115008	will
 019115008014	019115008	call
 019115008015	019115008	upon
 019115008016	019115008	the
 019115008017	019115008	name
 019115008018	019115008	of
 019115008019	019115008	the
 019115008020	019115008	lord
 019115008021	019115008	.
 019115009001	019115009	i
 019115009002	019115009	will
 019115009003	019115009	pay
 019115009004	019115009	my
 019115009005	019115009	vows
 019115009006	019115009	to
 019115009007	019115009	the
 019115009008	019115009	lord
 019115009009	019115009	in
 019115009010	019115009	the
 019115009011	019115009	sight
 019115009012	019115009	of
 019115009013	019115009	all
 019115009014	019115009	his
 019115009015	019115009	people
 019115009016	019115009	:
 019116010001	019115010	in
 019116010002	019115010	the
 019116010003	019115010	courts
 019116010004	019115010	of
 019116010005	019115010	the
 019116010006	019115010	house
 019116010007	019115010	of
 019116010008	019115010	the
 019116010009	019115010	lord
 019116010010	019115010	,
 019116010011	019115010	in
 019116010012	019115010	the
 019116010013	019115010	midst
 019116010014	019115010	of
 019116010015	019115010	thee
 019116010016	019115010	,
 019116010017	019115010	o
 019116010018	019115010	jerusalem
 019116010019	019115010	.
 019117001001	019116001	o
 019117001002	019116001	praise
 019117001003	019116001	the
 019117001004	019116001	lord
 019117001005	019116001	,
 019117001006	019116001	all
 019117001007	019116001	ye
 019117001008	019116001	nations
 019117001009	019116001	:
 019117001010	019116001	praise
 019117001011	019116001	him
 019117001012	019116001	,
 019117001013	019116001	all
 019117001014	019116001	ye
 019117001015	019116001	people
 019117001016	019116001	.
 019117002001	019116002	for
 019117002002	019116002	his
 019117002003	019116002	mercy
 019117002004	019116002	is
 019117002005	019116002	confirmed
 019117002006	019116002	upon
 019117002007	019116002	us
 019117002008	019116002	:
 019117002009	019116002	and
 019117002010	019116002	the
 019117002011	019116002	truth
 019117002012	019116002	of
 019117002013	019116002	the
 019117002014	019116002	lord
 019117002015	019116002	remaineth
 019117002016	019116002	for
 019117002017	019116002	ever
 019117002018	019116002	.
 019118001001	019117001	give
 019118001002	019117001	praise
 019118001003	019117001	to
 019118001004	019117001	lord
 019118001005	019117001	,
 019118001006	019117001	for
 019118001007	019117001	he
 019118001008	019117001	is
